level_id,poem_id,q_sign,a_sign1,a_sign2,a_sign3,a_sign4
19,19,19002,202002,19002,649005,656003
19,19,19002,19002,84000,95003,274005
19,19,19002,19002,273007,766003,782002
19,19,19002,294004,19002,358000,305006
19,19,19002,294004,294002,201001,19002
19,19,19002,19002,275003,176003,274001
19,19,19002,645007,393001,288007,19002
19,19,19002,772005,265001,19002,287007
19,19,19003,668009,750001,139007,19003
19,19,19003,662008,759007,17001,19003
19,19,19003,82004,412003,21003,19003
19,19,19003,755000,19003,630002,91008
19,19,19003,19003,303006,269005,367002
19,19,19003,19003,139002,205000,310006
19,19,19003,295003,780006,19003,7000
19,19,19003,763000,19003,688000,668001
19,19,19003,283004,620000,272005,19003
19,19,19003,620006,19003,88007,212002
20,20,20000,358002,372000,286004,20000
20,20,20000,132005,760001,20000,666007
20,20,20000,16001,750000,320003,20000
20,20,20000,162001,20000,278005,618007
20,20,20000,387001,781007,371000,20000
20,20,20000,646006,81001,20000,146005
20,20,20000,628002,4000,20000,159007
20,20,20000,20000,135004,13001,402001
20,20,20000,254006,378000,20000,666001
20,20,20000,138002,262006,20000,261004
20,20,20001,20001,250000,263007,209002
20,20,20001,205005,20001,272006,287004
20,20,20001,639006,308006,631002,20001
20,20,20001,300001,207004,754005,20001
20,20,20001,80005,367001,224002,20001
20,20,20001,305002,407000,20001,751006
20,20,20001,90005,20001,411001,624003
20,20,20001,658002,162000,772000,20001
20,20,20001,767007,364002,363002,20001
20,20,20001,134002,212000,633002,20001
20,20,20002,377000,20002,10001,629005
20,20,20002,625007,359002,780007,20002
20,20,20002,358001,693000,20002,134000
20,20,20002,263006,20002,130004,619005
20,20,20002,255006,750005,95002,20002
20,20,20002,20002,658006,382003,779004
20,20,20002,632005,661007,696001,20002
20,20,20002,22003,636007,20002,287007
20,20,20002,132005,645006,20002,368000
20,20,20002,20002,211000,166001,166002
20,20,20003,285003,20003,252001,318005
20,20,20003,391000,756000,130003,20003
20,20,20003,254005,260004,20003,297007
20,20,20003,286003,772001,301003,20003
20,20,20003,147007,164001,635007,20003
20,20,20003,20003,263004,293001,208001
20,20,20003,259003,208003,20003,291001
20,20,20003,628001,20003,691002,291007
20,20,20003,271000,618006,20003,391001
20,20,20003,365002,20003,296002,780004
21,21,21000,21000,642003,265005,369002
21,21,21000,21000,228000,772001,388000
21,21,21000,203000,745007,642005,21000
21,21,21000,18002,21000,7002,619002
21,21,21000,264003,355002,21000,642003
21,21,21000,377001,767006,21000,628000
21,21,21000,21000,770005,645006,320008
21,21,21000,646005,21000,276007,306001
21,21,21000,80001,21000,208000,632003
21,21,21000,134003,21000,628003,129002
21,21,21001,21001,666008,94003,204005
21,21,21001,21001,17001,274005,294003
21,21,21001,758005,20003,284006,21001
21,21,21001,757003,137001,617004,21001
21,21,21001,4002,822003,21001,262007
21,21,21001,21001,765000,269002,764001
21,21,21001,21001,658002,80001,257006
21,21,21001,80001,356002,21001,643000
21,21,21001,211005,624004,21001,630000
21,21,21001,21001,270004,273001,365001
21,21,21002,630007,747004,21002,260002
21,21,21002,21002,251002,211004,365000
21,21,21002,372001,282002,21002,272000
21,21,21002,265007,667000,295007,21002
21,21,21002,756007,21002,319009,273004
21,21,21002,21002,768003,783006,222000
21,21,21002,276002,21002,767006,765000
21,21,21002,21002,144001,619001,17000
21,21,21002,21002,10002,510005,286003
21,21,21002,132001,21002,133007,408001
21,21,21003,271005,303005,21003,204003
21,21,21003,147011,646002,21003,759001
21,21,21003,771007,21003,300006,170002
21,21,21003,286003,619000,271004,21003
21,21,21003,21003,132005,311005,625007
21,21,21003,137001,21003,636006,295007
21,21,21003,633007,21003,417001,617003
21,21,21003,281001,137003,21003,131000
21,21,21003,8000,11002,295006,21003
21,21,21003,21003,13002,378002,275004
22,22,22000,252000,22000,780009,142002
22,22,22000,22000,144003,305006,134001
22,22,22000,282007,22000,130002,263005
22,22,22000,664003,261000,393002,22000
22,22,22000,22000,295005,82003,94002
22,22,22000,633004,379003,638003,22000
22,22,22000,225003,644004,22000,766003
22,22,22000,374001,376002,17003,22000
22,22,22000,22000,660007,692000,319002
22,22,22000,772006,250002,22000,368000
22,22,22001,384003,147002,289006,22001
22,22,22001,278004,22001,380001,773002
22,22,22001,88005,634005,22001,624004
22,22,22001,771007,22001,314006,286001
22,22,22001,265005,80003,22001,268005
22,22,22001,757006,166000,19001,22001
22,22,22001,257005,169003,22001,403000
22,22,22001,253005,22001,222003,85002
22,22,22001,305001,781008,22001,146006
22,22,22001,746001,759001,20001,22001
22,22,22002,620004,657006,22002,159000
22,22,22002,22002,660003,658003,356002
22,22,22002,775008,176001,269006,22002
22,22,22002,359003,22002,4002,767001
22,22,22002,22002,206003,760000,365002
22,22,22002,316004,304002,251004,22002
22,22,22002,417004,209005,22002,639004
22,22,22002,22002,781000,213007,752002
22,22,22002,171002,22002,302005,275001
22,22,22002,307003,294000,22002,360003
22,22,22003,18002,160003,22003,281004
22,22,22003,376003,273001,387002,22003
22,22,22003,286005,654001,22003,22002
22,22,22003,748006,270004,689002,22003
22,22,22003,289000,294004,22003,766001
22,22,22003,302000,316004,22003,655001
22,22,22003,22003,397002,294001,285007
22,22,22003,629007,22003,409001,300000
22,22,22003,22003,168001,300005,270004
22,22,22003,694000,22003,250001,374002
23,23,23000,23000,301003,210000,690001
23,23,23000,23000,378003,640001,756007
23,23,23000,23000,659000,623007,647005
23,23,23000,762005,400001,762003,23000
23,23,23000,86001,23000,201003,271005
23,23,23000,625007,207001,299001,23000
23,23,23000,770007,132001,23000,313003
23,23,23000,281007,110000,23000,263004
23,23,23000,23000,362001,8002,642001
23,23,23000,750001,160007,203001,23000
23,23,23001,251004,258001,228000,23001
23,23,23001,690000,687001,23001,144007
23,23,23001,108006,752000,23001,767000
23,23,23001,769000,390003,23001,289007
23,23,23001,295006,23001,747001,300001
23,23,23001,282007,23001,163003,637003
23,23,23001,83007,214002,303005,23001
23,23,23001,23001,275000,173000,145007
23,23,23001,23001,269001,96003,412000
23,23,23001,631001,23001,270004,13001
23,23,23002,23002,295002,255004,287000
23,23,23002,646006,211003,23002,772006
23,23,23002,383002,23002,782005,746002
23,23,23002,23002,748001,751003,636000
23,23,23002,370000,6000,299003,23002
23,23,23002,760006,759006,23002,305003
23,23,23002,96003,360002,23002,640006
23,23,23002,644007,23002,755001,631004
23,23,23002,621001,23002,612004,364001
23,23,23002,138001,23002,264001,763001
23,23,23003,147005,751001,23003,761003
23,23,23003,178000,82003,23003,618006
23,23,23003,23003,310004,406002,633000
23,23,23003,767000,8000,23003,6003
23,23,23003,23003,226002,305005,307002
23,23,23003,23003,307002,747007,80001
23,23,23003,23003,202000,165000,629007
23,23,23003,264000,642003,144001,23003
23,23,23003,23003,293002,167001,111000
23,23,23003,688002,132007,23003,763000
24,24,24000,790001,24000,569000,522002
24,24,24000,24000,161007,278006,332000
24,24,24000,636001,24000,571000,42000
24,24,24000,802000,24000,219000,202000
24,24,24000,349002,232001,24000,334007
24,24,24000,207005,151003,24000,770005
24,24,24000,24000,39002,551003,165002
24,24,24000,24000,239002,109000,144005
24,24,24000,24000,417004,448003,352007
24,24,24000,565000,572003,625004,24000
24,24,24001,539000,543003,160004,24001
24,24,24001,24001,447001,335004,720002
24,24,24001,24001,736001,669008,578002
24,24,24001,635004,398001,24001,482002
24,24,24001,257002,633002,476003,24001
24,24,24001,785000,24001,459003,49002
24,24,24001,416004,764000,24001,440000
24,24,24001,187001,24001,402002,54003
24,24,24001,599000,24001,399001,433003
24,24,24001,24001,687000,628000,738002
24,24,24002,415003,783007,81004,24002
24,24,24002,784006,24002,415003,668003
24,24,24002,510000,809006,613005,24002
24,24,24002,698002,25000,146006,24002
24,24,24002,147000,614003,698001,24002
24,24,24002,24002,655005,81003,655009
24,24,24002,24002,649002,615001,413000
24,24,24002,809010,785004,615005,24002
24,24,24002,654008,147004,24002,157005
24,24,24002,24002,510000,671005,147009
24,24,24003,809004,24003,671004,669005
24,24,24003,654006,663003,24003,616001
24,24,24003,616004,654004,24003,81000
24,24,24003,24003,668008,662009,355001
24,24,24003,662004,614004,24003,649007
24,24,24003,654006,671005,24003,147010
24,24,24003,416000,129005,146001,24003
24,24,24003,698001,24003,775009,355000
24,24,24003,612006,414002,24003,669005
24,24,24003,24003,662006,655004,416000
24,24,24004,761005,674000,24004,103002
24,24,24004,821006,184001,583003,24004
24,24,24004,800004,676000,24004,306003
24,24,24004,10001,398001,24004,350001
24,24,24004,24004,317001,143004,40001
24,24,24004,609002,281000,503003,24004
24,24,24004,39000,650002,24004,40002
24,24,24004,354005,817007,24004,705001
24,24,24004,464000,794003,24004,72003
24,24,24004,210002,24004,138002,549000
25,25,25000,663003,147000,612000,25000
25,25,25000,417000,355000,25000,698001
25,25,25000,25000,654006,623002,775006
25,25,25000,662003,25000,785004,417000
25,25,25000,25000,615004,698002,616001
25,25,25000,785004,25000,662005,614004
25,25,25000,809004,616005,654008,25000
25,25,25000,616004,809007,662010,25000
25,25,25000,668003,655004,25000,661000
25,25,25000,668003,25000,785005,775005
25,25,25001,25001,781009,408003,311004
25,25,25001,358001,25001,657005,319001
25,25,25001,159007,25001,358003,617005
25,25,25001,622002,25001,147006,294002
25,25,25001,25001,636004,167002,658003
25,25,25001,399000,275003,764006,25001
25,25,25001,318008,632003,25001,272005
25,25,25001,253006,311000,644002,25001
25,25,25001,205000,25001,265000,274002
25,25,25001,256000,617004,628000,25001
25,25,25002,25002,683005,632006,113000
25,25,25002,25002,596000,472000,699001
25,25,25002,725003,25002,405002,351002
25,25,25002,574000,278007,810003,25002
25,25,25002,282000,808001,817002,25002
25,25,25002,570003,659006,25002,438003
25,25,25002,25002,567002,337007,326000
25,25,25002,473003,815001,812001,25002
25,25,25002,786007,780000,317003,25002
25,25,25002,460000,790004,25002,654001
25,25,25003,236000,457003,25003,558000
25,25,25003,236001,419003,25003,421001
25,25,25003,344005,794005,25003,106001
25,25,25003,160005,622007,25003,97001
25,25,25003,53003,753004,25003,321007
25,25,25003,25003,507002,246002,137004
25,25,25003,25003,575002,23003,822006
25,25,25003,344002,739003,25003,665002
25,25,25003,769004,25003,782008,798006
25,25,25003,105002,25003,772002,773002
25,25,25004,613002,205002,25004,318000
25,25,25004,25004,203001,307006,401002
25,25,25004,688001,110003,360002,25004
25,25,25004,25004,620003,95001,628001
25,25,25004,25004,661000,109002,661001
25,25,25004,159004,251003,25004,661001
25,25,25004,752000,25004,632002,294006
25,25,25004,25004,618006,16002,129000
25,25,25004,25004,266004,206000,160005
25,25,25004,617007,297004,313005,25004
26,26,26000,319008,26000,199001,144001
26,26,26000,658003,26000,550001,392000
26,26,26000,685006,26000,478001,351000
26,26,26000,721002,25002,67000,26000
26,26,26000,324004,26000,212000,124000
26,26,26000,446002,240001,244001,26000
26,26,26000,664004,263007,26000,574001
26,26,26000,26000,185000,277006,652000
26,26,26000,42000,277002,386001,26000
26,26,26000,432003,291005,372002,26000
26,26,26001,693002,26001,781008,609003
26,26,26001,26001,513002,446001,319009
26,26,26001,159004,53003,26001,811000
26,26,26001,80000,239002,80002,26001
26,26,26001,129001,26001,328001,710000
26,26,26001,26001,447000,750004,768007
26,26,26001,312005,74000,608000,26001
26,26,26001,771006,783000,26001,473002
26,26,26001,806001,26001,545003,683007
26,26,26001,616002,300001,26001,218004
26,26,26002,26002,347004,803003,336003
26,26,26002,146007,821004,528000,26002
26,26,26002,329002,26002,55003,140007
26,26,26002,26002,471000,581001,435001
26,26,26002,211007,457003,97002,26002
26,26,26002,26002,147003,501001,184003
26,26,26002,26002,822003,278005,659002
26,26,26002,792005,771001,26002,765004
26,26,26002,26002,755003,814000,525003
26,26,26002,383002,26002,694001,414001
26,26,26003,683000,555001,26003,297003
26,26,26003,520002,26003,594000,518000
26,26,26003,243002,292004,26003,353005
26,26,26003,271001,26003,337002,474001
26,26,26003,803004,26003,718000,161000
26,26,26003,26003,498001,783004,519002
26,26,26003,26003,148002,55001,674002
26,26,26003,299004,810006,26003,372003
26,26,26003,463000,340003,818006,26003
26,26,26003,380003,41001,26003,348003
27,27,27000,27000,143002,680001,443003
27,27,27000,27000,789004,545002,558003
27,27,27000,27000,596002,218004,276001
27,27,27000,687003,27000,802000,464003
27,27,27000,476000,27000,497001,629003
27,27,27000,389001,27000,483003,509000
27,27,27000,595001,109003,27000,64003
27,27,27000,280004,464003,705003,27000
27,27,27000,618002,524003,27000,200001
27,27,27000,611000,154000,27000,816001
27,27,27001,171000,27001,476002,647006
27,27,27001,49001,27001,697001,702000
27,27,27001,454000,339000,27001,788006
27,27,27001,581002,27001,790005,77001
27,27,27001,258006,112002,459001,27001
27,27,27001,627006,27001,272002,616006
27,27,27001,700002,27001,604000,757000
27,27,27001,675000,247001,27001,239001
27,27,27001,708003,27001,419002,634002
27,27,27001,283006,552000,27001,540000
27,27,27002,463001,27002,120001,635000
27,27,27002,748003,620004,27002,592000
27,27,27002,440000,27002,583001,657005
27,27,27002,675006,314006,545001,27002
27,27,27002,513003,287007,27002,327003
27,27,27002,47001,27002,38002,465001
27,27,27002,599003,116003,89008,27002
27,27,27002,552003,358003,27002,258001
27,27,27002,279006,418001,27002,460003
27,27,27002,191003,27002,510001,458002
27,27,27003,589001,208001,27003,822003
27,27,27003,433002,27003,351003,673002
27,27,27003,232000,27003,71003,16001
27,27,27003,377003,326006,27003,784007
27,27,27003,27003,335003,149007,627001
27,27,27003,684004,27003,590003,341005
27,27,27003,659007,335007,691003,27003
27,27,27003,27003,655003,362001,448000
27,27,27003,325005,777008,27003,504003
27,27,27003,27003,619004,338004,340004
28,28,28000,816000,28000,116002,541001
28,28,28000,682000,644004,28000,548000
28,28,28000,456003,792003,28000,319001
28,28,28000,217005,89007,28000,351007
28,28,28000,671007,325001,28000,354001
28,28,28000,28000,73002,545002,554003
28,28,28000,303000,820005,28000,710000
28,28,28000,245000,56001,28000,777003
28,28,28000,715002,772003,343000,28000
28,28,28000,814004,703000,28000,812004
28,28,28001,28001,760007,86001,218007
28,28,28001,407003,719000,28001,653002
28,28,28001,772001,153004,804003,28001
28,28,28001,535001,29002,811000,28001
28,28,28001,99000,83006,513003,28001
28,28,28001,438001,75002,28001,685003
28,28,28001,71001,491000,28001,336006
28,28,28001,192002,28001,542001,468001
28,28,28001,28001,223002,802002,758006
28,28,28001,208001,505001,159001,28001
28,28,28002,273000,337003,290003,28002
28,28,28002,28002,531002,689002,700002
28,28,28002,792006,810005,28002,16000
28,28,28002,235003,28002,808002,809008
28,28,28002,94000,585000,76000,28002
28,28,28002,15003,191001,28002,395001
28,28,28002,117000,175002,28002,706000
28,28,28002,28002,51002,818004,347000
28,28,28002,28002,304004,798006,730000
28,28,28002,28002,175003,629001,185001
28,28,28003,28003,759003,60002,97003
28,28,28003,233003,28003,677002,310005
28,28,28003,28003,437002,703003,661007
28,28,28003,117003,28003,258007,597000
28,28,28003,277005,90003,28003,428000
28,28,28003,200003,28003,349002,342002
28,28,28003,582000,581003,28003,804007
28,28,28003,763002,28003,308006,217007
28,28,28003,28003,211004,1003,719000
28,28,28003,678006,14000,529001,28003
29,29,29000,227001,238000,29000,524003
29,29,29000,783009,29000,337002,619002
29,29,29000,29000,366003,354002,804003
29,29,29000,336004,752000,275004,29000
29,29,29000,526001,10001,29000,683005
29,29,29000,818005,29000,302003,322007
29,29,29000,29000,343003,322005,479003
29,29,29000,288000,327005,273006,29000
29,29,29000,679000,365000,768003,29000
29,29,29000,684004,26000,331001,29000
29,29,29001,236000,29001,357003,352005
29,29,29001,599002,795001,488002,29001
29,29,29001,29001,683006,162001,116003
29,29,29001,373002,783006,29001,189000
29,29,29001,197001,548000,309004,29001
29,29,29001,725002,249001,29001,395002
29,29,29001,683004,376001,29001,184002
29,29,29001,496000,354000,53002,29001
29,29,29001,603000,219007,93002,29001
29,29,29001,29001,764000,352005,777003
29,29,29002,49003,29002,214000,152003
29,29,29002,73001,152005,785007,29002
29,29,29002,398003,29002,593001,321002
29,29,29002,628002,820004,29002,295007
29,29,29002,354001,415001,455003,29002
29,29,29002,395002,29002,480001,700002
29,29,29002,363000,217007,29002,816002
29,29,29002,29002,333001,230003,634000
29,29,29002,538000,217002,689003,29002
29,29,29002,631002,706002,37001,29002
29,29,29003,343005,29003,160004,150004
29,29,29003,322005,676001,253001,29003
29,29,29003,239002,29003,77002,277000
29,29,29003,411003,29003,705002,454002
29,29,29003,535001,258001,71001,29003
29,29,29003,721002,203001,299000,29003
29,29,29003,628003,731003,85003,29003
29,29,29003,138004,182001,697001,29003
29,29,29003,790000,250000,728003,29003
29,29,29003,29003,630001,799004,34003
30,30,30000,30000,432002,677007,630005
30,30,30000,32000,351005,251005,30000
30,30,30000,487000,496003,30000,292000
30,30,30000,30000,151000,57001,534003
30,30,30000,268000,30000,797002,741002
30,30,30000,496001,570001,114000,30000
30,30,30000,740002,30000,428002,32002
30,30,30000,135003,673000,336001,30000
30,30,30000,652003,796004,167002,30000
30,30,30000,30000,313001,560003,475001
30,30,30001,683006,122003,370002,30001
30,30,30001,30001,357003,344006,447001
30,30,30001,737002,30001,295005,791004
30,30,30001,30001,217002,811003,195003
30,30,30001,30001,65000,788006,666000
30,30,30001,30001,588003,205004,621002
30,30,30001,463000,350006,30001,474003
30,30,30001,782006,426002,21000,30001
30,30,30001,140004,30001,332004,670002
30,30,30001,604002,30001,218003,104003
30,30,30002,144002,682001,30002,115001
30,30,30002,512000,35002,577000,30002
30,30,30002,30002,352006,31000,821005
30,30,30002,531003,30002,160006,243000
30,30,30002,30002,53003,35000,563000
30,30,30002,30002,617005,564001,351001
30,30,30002,30002,59003,453001,805004
30,30,30002,704003,326007,30002,535002
